password,strength,bcrypt_hash,rounds,time_ms
fqcl,0,$2b$10$ImzDzfFj9YXCRDqyJEeUT.5OLIgdxizFCKYU7AWuna4QW2Bvfz/rC,10,69.04
jnxx,0,$2b$10$9r.elZ8KN.8gFxHNY.mRD.tITpkV8nbFbgEk8EOsBVm0H96RWHrlu,10,70.481
dwe6,0,$2b$10$PChYqsnjPdqayBpEJewwIO.ewMDF2SO4odyL/sucHuYUfJs/KSO3u,10,69.182
sjqd,0,$2b$10$TLDdW77wml8OX6/MBgmzzuJA3agc8mQo/gkbQkHGVpz9zoeiG2adm,10,71.311
qolj,0,$2b$10$5CkkMhBbJkWAb2.sDMOZteOz/8r4qnHvuQoxcEzNDR8TfwfU5IPie,10,71.935
agnr,0,$2b$10$KhcxhLT6MAfntbr69nFD7.knTf.9yHo/oM7N1Vb0b0tfn/dMRW2v2,10,69.443
jkzs,0,$2b$10$QIHYjSpuvgP39df/fcz/9.u9yicDQrGdOACpCx0sbkQzg1UE6wAv.,10,64.769
aczty,0,$2b$10$8nmFHNjQu54qpB8lRWT.C.Fo0u2UFQvjh2Gs0D1wCPi0a2G3ttWmO,10,67.873
vcnv,0,$2b$10$U9xjmIpH9eRluLR7XPCRj.hDqfqGguG6WUSQvHLvcaQipZGx1C4Ta,10,69.565
vlsk,0,$2b$10$tCkAbjyYmZZLnYfzGdvT/uo8L93RIeaj1s6WtmSchssY805jV6to.,10,104.059
fgpo,0,$2b$10$sonJIgydiyZi8Wmm1yJPOOShgDm2WDnOY0OUB8vsVLylryIfWSv1a,10,71.126
dvblv,0,$2b$10$RGjoDqQqVgUojrFy4yr1MOMQSqahOuIDzCDdK5EWhxhYxlQ4yU0kW,10,87.643
ieggz,0,$2b$10$MYk/LbtbiNnYIEMZCZliU.hu5vUtRFlNiEvwNbsyFj2OCG7pJBdbO,10,61.152
pdjla,0,$2b$10$bnHKsMyElmkwStd8yyS9He/4CXEA9LMKtALrXFsesVUIHpZJy628.,10,75.006
cyki,0,$2b$10$jL/m1QpN4sIht5UtuiRdSO5u9I.Dd1293q/DfPXq.w8iROx8sX04K,10,62.133
ping,0,$2b$10$w54ifn99qcxI7t5pbC4zY.vn3KRcgm/6/AVkB5Aj8uSDaWE8wPh/y,10,77.904
0csuh,0,$2b$10$AuYE8VQaU1ffwaTyznsV8uglKzcx4omfLhXNdUnmTyJxDS5ycMx6e,10,65.894
afkp,0,$2b$10$EDOJTyy7JUmjTDa1CGsEq.Lyw6EE9DsD/zGBFzEsXkseQI/Lf8ha6,10,72.164
itoo,0,$2b$10$vew06PGK9DhBWY6ZOyQ7tOScLINIFfI7qi/jcXd32/uR.yn1rwMi.,10,65.112
7ytkx,0,$2b$10$n7NdSpcixVWxmDVHK7D7WOPqw.7BGDEmKFA5I0VvAg8rFgSYGb9KO,10,61.174
dtphk,0,$2b$10$ztMIeNYjOov3ZVyvnuXCv.3seYUe0WhlFGpAUV1rxDFIkJH/Z/WBi,10,61.162
rmuzn,0,$2b$10$2w28.kk6JsUxezuGrUxEm.Cv7ZdCDlsOiPOKeLzbDC7.VW8AgNscu,10,71.613
Alvinu,0,$2b$10$nHQ2CFyS45MkQ5zhh3Yps.Vmc26rYFZmZKS/PwEKNuWjPlY9LvQHe,10,72.856
gxdk,0,$2b$10$zaHpF7w03wnC0xmOEF.PjeDtUMNlzpsx0QqW9k/59tWQyqP/6ELVO,10,70.167
tgdfx,0,$2b$10$L1BXoUpQIEuWkPQzH7i8iObiTtqOzYHngX6J9gD/czO0byeZ41TTe,10,66.469
svrjf,0,$2b$10$GM4ob0YBI95mZq51Hb3q9uCAdo2elwv2ENb9ETd.9iqg66Rl9YQie,10,72.382
teqv,0,$2b$10$yzuM95Jj9pqUXE8/JtL9COsFPcLdKV3m8EMl1vVpPikQ/p3eBQqAO,10,64.571
lktjj,0,$2b$10$AFesrAeNwz8mubaaX2ykrORYwwMhmtrLzZkOwBmkFeNjai5sICs6S,10,66.674
cvsrd,0,$2b$10$aoRolDmV435yo0QMCsl2g.aiJa61UI9GfAMqYv4zEBU.yFE4n37hm,10,70.483
oria,0,$2b$10$DBoY7LunxUdoxtGAyvrgwOI1amKKXDHNYxloaXcLnV5CaMtWT1oZu,10,70.078
lhnn,0,$2b$10$EgjVNQaRhM7KxWxCXCn1G.uIShokImaq0ByLJWbRnXNgcBBbg1gY6,10,72.63
mlmmu,0,$2b$10$yCc57e8hdhRfqbHWBPeNvezlUCcul1EgbX5gPo8b2eI7pmKbZtfiO,10,66.562
qwnus,0,$2b$10$RYxFekJhkIxuNmAmA0SOUOhucktiuoL9qiQaX.hcQ/jumueaQzie2,10,68.707
nzni,0,$2b$10$7rb8LJ7TlARF9qk1RtZaTuRR7VKLNAx84ZtBYcdacsC5eBTtB9raO,10,64.637
ekzaj,0,$2b$10$Z5Wed2.gJVt65kFJiOun2.MRAf44OinqTn6OAFJp0rzSff2q5UKOG,10,65.26
ixf4,0,$2b$10$yMAQdgdx7RJuaG77sVPcpuzJhoiIj11qadFOejbYH0K8kaMTrIkAG,10,65.936
tyfat,0,$2b$10$pAdGV9w2.DLPcW2MHk7ySe1zXGGH5ykjj1OM5Ojr6eayIB8wTcgwW,10,65.65
nphc8,0,$2b$10$0xJKv0IZ7Vp6.ZkHjZ8Q.e/pe2rfv8pMpp8XdRiQi2F5YIP7DimpG,10,77.592
aufn,0,$2b$10$roTUqfWCkX9s3pvuIFhhaeXTNsy54HgDTW7do5OaxcIE3GFps6pSK,10,64.272
huzlc,0,$2b$10$q.UF6scQAoc8N.yroi2wu.SoGT8Vc5pkDd0mzmqIrBvHYdN757Nri,10,65.387
fyujr,0,$2b$10$XGbTR3QgEJJ4ERpvEy8iSOa214fHakzBWbUNVXT5p0TI8WY4gN55C,10,64.746
dbvzi,0,$2b$10$er/t2d/387tu8gLNOxd.y.ehu90giS1vwhR2aVPmQGcE2.xLJuZbq,10,73.875
apseo,0,$2b$10$66nYEuVrHggboPY2wQ5Cn.HOn8RQUn6fvz5iHCRfCC6N950Zl6Lj.,10,68.393
jdif,0,$2b$10$cYIZvPMOLwDKQNSrwJiChut6Ar5.fY4d1TKo0wnEvf9e/IA0OX/YS,10,61.156
wibz,0,$2b$10$8xGyCVjqAXFLRU0J1z7WTO3aM2zFO3tNV3e0NFVTGWyuQQHZyyNxi,10,61.154
mmq1,0,$2b$10$EtncYkDBbT1bdZbNo7y2wORzzo4FnFdc4/m2IC6vUlyb9aI9xOBlu,10,81.642
syqvt,0,$2b$10$/0QPeHDuTAGkRDZm53IM7O74vzg1sXZdZJvqmQh81xvRLFoqMfyx6,10,83.261
ulmtp,0,$2b$10$R3NZrSZfUgBm5pPlBzXbZOPb6qgr4oQBl7tucvC5IE6iIXjsBv0V2,10,61.162
zntqw,0,$2b$10$dPZeTnXacVZ06yzMOzGmF.lytIvugdcaLOpAFOItSftu7afU.eby.,10,67.589
jbaej,0,$2b$10$.iKvdlGtftJJNrDFmrIBMukQMFSXEFSd5MxPeT9Jh48VnjWMHdtom,10,66.13
8jpyd,0,$2b$10$O/FRr3UrFXhtlDyJFIwaFefII5RBokz/V8uN0s88iQ4.z99ZNk1qS,10,65.162
3phhb,0,$2b$10$NTbxXgFhWBwXMqwqv2hfBe6aBykgj27csHL44a8SvXRi3WX49MBMe,10,61.157
8nrf,0,$2b$10$ZCPcXdiSSW9tLX2Wq3GfieyvzvV/C7f772Y69kOk6qSGGNyKgsFey,10,64.32
fjsh,0,$2b$10$ue5KROcfk7rZQ1jZvbyOAuqOUcULfZq0ur3wiuyzp5OVr3P.QrlK6,10,64.775
kstx,0,$2b$10$PqudgTVuvBY8Jw8JVkQeTOCB8cigCWBczZbpRVmh7GYTfYHavkFEu,10,68.912
kw4,0,$2b$10$SpFLx9zuaG0t8yR3mu41H.HzipffNB7Y1FWNaKV2gbQ.zuPN26qOu,10,65.143
jjits,0,$2b$10$x4WockVpoGUMPf/s5T1UJ.f1h3pGuMX.10ds1xOm5O/XmYwSJPGX.,10,65.5
ottoj,0,$2b$10$dEwAhAIaTMxLzGzCWinR7Oam7O7OpUXa2PFcTEaPV70ZGrh81pXum,10,64.976
tlr,0,$2b$10$UH5GGuaTcZEGdXqvq/Z83.K/cFY5aF54GXGSDtigUM7x8horGvV26,10,64.41
qtdfm,0,$2b$10$MmLrcGjWQIOVD0KXi.5ZCuXrsw3MdK56fAkjk0MnwfGSSDSVZ8SmK,10,67.967
rxjg,0,$2b$10$3KnGm1edlmmkYPoF0Mq5qubdFx/.FWOy5GjZ8WPVllbgYqkJzkIFq,10,65.701
rifj,0,$2b$10$thb/eDbYgNgZWJK1QTrxm.7cpXisC1q4vV1JTqI.hrr8kc/bW8LOq,10,64.381
2kkna,0,$2b$10$17291NJ4lUtmXxFhRp1xNO4/ybZODbD2EgKrNYOIsmOL123.dUMCi,10,66.996
mtlj,0,$2b$10$fXtBKTG7tvn7ou7EzbTFsuXQZqkU.aNNjLrqk6lJLZnxjoaPKJE5C,10,67.967
azc9,0,$2b$10$j49IGsTHJ8dimiWf5vExq.x5bZJ2Ix9j7KM4d39sMB57pxsQsp8qC,10,70.453
uydqm,0,$2b$10$LdjPElS6ldHfze4VeLkdVOetpNbZd12NwPcHZ38QSNjsefEbOeasG,10,66.78
ugps,0,$2b$10$ru1YQg93ZQskEtTDgExoOON0co06i68XaR0/ipQtAXnGTdLPrIyPO,10,68.094
hqlmu,0,$2b$10$UnZw8pCs22UyES0I1fktVuyLF8oD/rhFqC/8.oOJM4Vsts63urB4.,10,64.258
glub,0,$2b$10$Dud5OIhiS9soZtw/6Xew9uITymsi7F6S.DJxUVAN2wmhUGsS3//.O,10,67.347
sayb,0,$2b$10$HKSNVnWO7g9gEKb5bJuZ4uHMgAx24.yVbLbKdpxgCS0LYdk9/SItO,10,64.344
cdpn,0,$2b$10$Mf7bm6pIhP9dtd7fDEPA1OXz.u2KSKaTCqHOnmwOtIW1gErnDOa2e,10,65.361
aswm,0,$2b$10$ZIxiK5jnJ.CxpAKP7RWEZeJqs2bzZGC/cxS.3qYdZygPVt1k1.GBO,10,84.585
gtest,0,$2b$10$WxOKYNYrY0cBmX2TwAhdy.HdstTPSnEOz5H98yvTQbOHh/aHK5CSy,10,64.423
amtc,0,$2b$10$29y.s0TJIYPQYeVJSM/Zhe8SdBUVX76npJog5pZ83pZphNX1YjeCS,10,61.381
lnmoe,0,$2b$10$cGguOlm5TlpEH1SQKIrKA.OWXOlvCnnXQ51FTNVsKl/cS5T6ahQ16,10,65.471
wife,0,$2b$10$zBOQtSSd8Ck6uy7CTrdE/ei0BRt/dPDH399lQ6Uf8tDFSunaFLFhe,10,67.742
hqqq,0,$2b$10$UtAkwTXf127lC0V5mt.e2.B5rq5Iu1GBOZ0gIIrMtuMGcnjo4DI3q,10,64.392
qdrh,0,$2b$10$GdD8dwIHcecyugpljJ9EZ.NYos4gvLkXWjaVlAVIZ54yAVrNxebp.,10,61.157
9dlf,0,$2b$10$zsJPa9z.Ukr9P7igffV1Peo/BPnJuxBg4HcCDxkW8mfQ5qRwF/EEC,10,74.251
wvmjl,0,$2b$10$al3hhgGOjJLZoGXDy.xhkurrHeivlorHRRKziisqOqcWPkobqF1Im,10,66.919
loy6,0,$2b$10$G/3nbR5Hq7BG7/rE0RvC9u9kPx1Ijy6ujH7EuuT2TTrtzoDxtfjoi,10,68.736
8nbxj,0,$2b$10$IN9uVqkCrnoCk7D8BJ5o9u9iPBXGFBrASH1qDBxD12ld7GArrpPY2,10,67.792
fcnm,0,$2b$10$f.y.72gSz0vo2AyXYH3NdOeHkzPdttsimeqiDM0rO6Pe63BVcvebe,10,64.475
pnmu4,0,$2b$10$x1EpZaFyKedxvKaZfezw3eJ2T5Svp/1EoyUcx4muK5xOfbNwj36eK,10,65.104
njye,0,$2b$10$csstHltDmABhjRGAi7SyCe8y3G7rlGw8jAtd9jIKFUBfvGPk.DVTW,10,72.481
dbmb,0,$2b$10$dbWQmwdc96iO7Q8hCTZyIenPRbiltpYDLYiFzYEGj1.BENi7.JNaC,10,64.525
2odn,0,$2b$10$XR6r4.gNIykxyql4Spl6cuJClxUOFYgzCU1HBvmtOGWKx5Dq5QJMa,10,67.843
qcuoq,0,$2b$10$HtceaoXjpOfiJCktKWPNnOXcfzGxVvDtndqA/7qCzOX4D48X4eC.6,10,65.599
knln,0,$2b$10$PDD0Ppx890PnQEt8KgbkHO1vI1vjy8ZmEcjaot3Yfv7Ke1uIINCPO,10,64.956
4wdhw,0,$2b$10$8VLdLIXhGCX921kHvO61VeCYyYa9geeRt1J59Y/U8mAwCiLR3A9sC,10,68.552
dhrxd,0,$2b$10$uvmF/b8H945nnEHbOegueOQuYLbQL2t/DHFJC5DvpPrClIjMKPuny,10,64.291
jblo,0,$2b$10$LviD0CpbzCSQetLcxeKqfO.CRZwpUBwZ9RS1/.5lmdAnqpz5gRoRS,10,67.891
fubc,0,$2b$10$3FyrAkwghWZOpsFOrp4mZOF2jNZafKkFhDEK32.s0dQtNuSjVPGTu,10,65.866
qzobt,0,$2b$10$4eJoXL39L1Xh8ufyds8/p.bEtB8sNIk51fy4YiXO/XoBUKOtCMJy.,10,67.77
dbfi,0,$2b$10$n6omYOpS7bO9I1L.NqcF1OVsW73RG4dnZdR6iFIjjIKlfDn71LuSa,10,71.264
vzrmk,0,$2b$10$Ymy4ccGL50PhdBHNh3yoZ.bTVywhEFbXJwN/FJVCF1K5xEp1uLx5G,10,64.423
laeel,0,$2b$10$kKxIe8O.omI0bpYow6XoUeHCwLGXAdKkJYGXiNTxXQlwSEUuvw8xC,10,64.402
5sooq,0,$2b$10$kz7yGeXbIG0IjTXKa5LasuTixXVlsAFIvjAX6BjFenbsQ/d2HgXWa,10,64.244
ljpdd,0,$2b$10$oFScD7/.yOxb1H0bORhgFueXyW6B0zAzjULQ3Dwx0ItImcNiuL30e,10,64.683
nhcw,0,$2b$10$zJw4B9hRvO9VEofVOKXaiub1Bl1yoC7GrfjcFPtzr5r4RWfgBa4dW,10,76.708
6pwc,0,$2b$10$NTlFx3DjsMo24ta8BLpEYuOJoAcrsiVdgyibRSlt9CptSNkHBdHkG,10,67.228
6xb,0,$2b$10$amMMg7pATbNKe4Iua.wDbu9m681ewTzIIvNAsHXEChMcB4RO/CW1i,10,61.164
uktaf,0,$2b$10$PtZmpGhOvYjAdhIKa4CTmeN6zuTrFhKlIt6dff9B4O4YDc7HFwfH.,10,64.845
tgdhh,0,$2b$10$THMO1QOJLNtK7l6E9N5LQOMyDl81kQReR0cJV9Ycpj7h5FDYWFhzm,10,65.179
zbnvs,0,$2b$10$Mkmfb4SpENoTQt75KvGRPOvl4pCjPLVhsMepgbCX/WdHsNfGgvq5.,10,73.791
yhq,0,$2b$10$oVIZGqMY38p8B0cx63ghE.YDakbW/.e7AKAROFOohcvT68Hcv8cre,10,85.436
qcnsx,0,$2b$10$G9TpIJAJfknfp67Lb0VpBu.SeEcYL3VGar5jNW7xCS1YSXDDi16We,10,64.362
bdqi,0,$2b$10$EuU8JnS6tbM8xUVHZUIjEeebb2uOZ4/uzbPGDmB5.KU6immRc4ziG,10,61.164
tekm,0,$2b$10$NaeQ0jR5iQR66uaT0TRnBev3lMUDAS/Uh5TIGU86mtC3IW5PXJHpO,10,72.317
knwo,0,$2b$10$D0UHT32.50W0XbHi0KpDzer8AEt2zKY6IR1BXL2OAppY.zUFA1y.q,10,61.161
nlic,0,$2b$10$ja16RM8B9AyW3E7kxIIuQewDL88FRXtvFmN6G7WQdIH4YovhE5ZrG,10,72.339
tfpl,0,$2b$10$PJinjK9yNXVSEFvx55hDqOYy11caY9QjlSQ8S0EsVkQL3ohBBOTtu,10,61.159
qgwc,0,$2b$10$e2BWdqUamgVMHbxipID.fuWnWIkzuS6mEJbe4DscDr3m2aRzQ9DOi,10,67.807
fbpx,0,$2b$10$hquYT6tJ9ijC0I4bEs8eg.HadZlFw0J.Vvv/wROc1pjTDo2dlgE5.,10,64.263
xmhd,0,$2b$10$GwOlJ0KdcQiN9OnLewpfTe178e.C4VBz9SKYtEv2YM4IItdejifwy,10,67.791
dtmb,0,$2b$10$sD50OVVfRd2L.2ywh9NQvOvAqtl533aTK.fN.79USApYGZYwRW/VO,10,66.251
vvcb,0,$2b$10$X6VGXLsdytM7rzMw.AgRRenHBaoNbUFjd0QyzJVKvfqOFK1PjHLOy,10,61.162
djjw,0,$2b$10$pJ7aFQ497sqvwdooa6tp6OKkaFeXVsl.CP.Kd06oszy5nRDrip83i,10,64.431
btql6,0,$2b$10$r40mnfTyEH3eEWfNE036Ue2F7XuTMHuVfiASYUsaeumtwpU.pSudG,10,65.164
Aiasa,0,$2b$10$Xl7os0FbpgoGc0cxX.dzQeUQATRSK1zoduSDaXdrLcZfPjF2Q/rCC,10,97.589
Aldus0,0,$2b$10$dwNcd.NrJUKn.UsNuCeKIOD8j4Pij67GwdXhh1fW2tlSnikBVxCbG,10,65.745
jomvj,0,$2b$10$IqH1j7ybCqL7M4F1CNbm9eDTtCR2ukc2hGriOlZyxFVguG89Rbm1q,10,61.152
8bnuz,0,$2b$10$LH7jvLahRJgqxNmY2dqV.OVbgRGKT.j9WdJOzBUsWvBIOVyuVeIsy,10,61.155
nwigb,0,$2b$10$V8w/F1OzOLJuyriavDaOdeKTp3VItkx6NJhayFVQca5x7n.09kMBy,10,64.274
rjwn,0,$2b$10$3F0zhLu6dDqMAyoW3nJZGOoAHKCHqoCThkjjJgZJVPLMco9oTm2oy,10,67.272
0Anat,0,$2b$10$8OKYIUgoXp6KhoK70QDBAO0yxpoYa9NRuM8cO0bGq7dAa1acHXrA.,10,61.163
6dqu,0,$2b$10$sFpLIlxjAR0wcL92FiKDtua9gahM98LEjAqSNP9cznePdSzaxUzWW,10,66.914
ptflm,0,$2b$10$Gi7TNXj1OT.w9o7EpLrdVuyxCxefEyfqZ6j3UyrnLn34yjg.3jdFK,10,64.894
inec,0,$2b$10$iog/cs/PvM9SjM2ilkR7Qun8foR6SMQNOtIQK7YJs.szidvDOk2Uu,10,66.349
dvlf,0,$2b$10$2XhYnvwKyR72.rKSsIzkRevubCwJU37MKBs19yftRVPmbcVjpaaMu,10,68.117
hglzh,0,$2b$10$foMssAPsOk9mvkrz6GtYU.JChOfOKE2HrtdjoYvhruUDEn0e73Rp.,10,68.258
vur,0,$2b$10$8Plw5Y.2ui6GddzEQ.Ob3.pWI27G8y6tgRgip/UjlmcqUQnYDkjvC,10,68.251
rfce,0,$2b$10$fIXHO1M7n3GhamsRzeaI8uOxnM0PpnwxBizgWY4ijxB2ZGEyPlIUK,10,77.677
6bjwc,0,$2b$10$oNwHBG9l/KiocGiyMMQHtu.8rTTJ2nqbbqkpFrZlK1YzdFRNg4oAO,10,61.182
fksaf,0,$2b$10$v6k66Zw7p9/TiWD77qR7ieojqVLFm/FccrOeCf72BFrPwm2XVy4kS,10,65.62
pebve,0,$2b$10$8xQImYadPn7YFXF5tiEDxOkcUVhd2y2rvpzSOCGoGk3fa5g/rdG2y,10,64.229
stdzb,0,$2b$10$N1vjsAxKQoS8POS413NZR.lzW/.xePsrom50.LtNV3sViQ3GMfRdK,10,67.712
hqjsy,0,$2b$10$AzSsBNZrZCFPDZ2elJauNOUFcOT7KsC7BVZTpXPaxetFpwAgfeh4u,10,65.19
iajw8,0,$2b$10$oM1PLOjbfUHuonWRLVX45.7FDCZv2OptZc2Ku2NoRcuUoeBXfpY.q,10,65.67
veve7,0,$2b$10$GoE7OfERtjVI920T6lpTDuerx3irfx8KYHICMtXVm/uP/gxRwSEJe,10,65.802
owp,0,$2b$10$22FjXSBgs0Zb1bLvXot8BecDFzf4nX/kAg7jC3JvLsLeq1d1BaA5C,10,73.104
5rso,0,$2b$10$piFQgEgC0VQoRWFl2C2XG.qzSu5s18nXRQd0DKOcolUbWa1aFlZFe,10,64.921
ysvf,0,$2b$10$lWoU04UzuidCSvPYq5WFT.ccuiF5daysaOyDvTzfyZUZvpBEW3SKK,10,64.663
bfaj,0,$2b$10$iwZklCaXaLHrDUnvm40FrumH7uTpH8LPB34UFg.rAPXmDT99YBQQ6,10,64.447
agletq,0,$2b$10$lg79mJAkuZC.FTqfRJmMB.M/F2RHbo85xXK7hISibkrecDYZJaWDW,10,64.295
7ved,0,$2b$10$UwC.ThZrPxjJhcYRYxqesOYHWyW9rFxdgth350QBoJSTzPVRE4ww6,10,67.531
2akhu,0,$2b$10$3PDqmW5DPQBjOsfQbZa.CO5hvBv5LHHC.DsZEf2NVKsFmc2/DyGIy,10,63.338
uljon,0,$2b$10$Bia9QEX3oY.b/ZmIbiyKde3auyVW2DFeA428t.YTV.VH21laRELeq,10,61.166
fyfe,0,$2b$10$bO0apumQhWJZ4zIeKbmMF.8BDERGq3aqqlhdvbBAkVe3DnbXDpxvW,10,67.673
akeed,0,$2b$10$uHNGlahIWuYE2p1sWUcxH.9TAqtRTsMFGcglL4u0q0Ccd6UvlmrdS,10,108.633
cxtde,0,$2b$10$gLrxhzH1sYvs4kgHKXVnHuy8FiecDTAI7C7369lwtSnlkOA8S.2si,10,72.578
sxyfh,0,$2b$10$g3/rD4XIb8V35/VOloB7rOMchp4pNwnSoeJIcNXWQw/vHqZ.J3wqi,10,61.153
pqnib,0,$2b$10$/TBJ64xaRbfTSxhqCkvo8uOIB3Zo1zfm/PYqet7QozyP6TRdbqdZK,10,67.453
soqz,0,$2b$10$B6pQPa07wfe25tS2Yh3LuOj7gvMxezOzWhnXBrdQR1qJuk5dZylFa,10,64.663
dlplw,0,$2b$10$RN2G03hjLTRaZpf2bQXEbu8MpFRVVkk.Y0GCQH2D8uBtdV2hEatoS,10,61.152
sfjm,0,$2b$10$CEPffb1G4Tb9leUm7HgAKu0ApC7AwRyIK5CCyEXeGomfYKtcVAcvm,10,64.478
cbfnn,0,$2b$10$QMEimQ.QMtCLjxriY7tC5eXpvEgoELWV1h6McDUn7ZtPSNgXEtNjG,10,61.186
npvv4,0,$2b$10$ZIONP3YH7YbMjIzNuRTntea7Gh/In0/F3ifDojTTD6pvXsJK2mhD.,10,64.807
bcgpi,0,$2b$10$j0vOvypGruks.l0110GEwup3.sSGvGNYv7fcLe0nXqbkeg/6HuicK,10,66.908
ggzc,0,$2b$10$c06Hm2B4zRIl9vmaeSwdBOrMleg9VwE1lAuNZvj0Eo0gbrSHuyUYe,10,64.471
zufzv,0,$2b$10$OK6Nyv9k4tEMLlSB4HeJ9eDBwVDHdmevKffypSnAJHxQpDHH9CNYS,10,67.723
oqva7,0,$2b$10$e2BsTNTAFr8OExIzdU3dT.gQPTjI8BTECJ4BSeklKj8pPvQnI1gM6,10,65.894
aklk,0,$2b$10$1txazPI3Ana5TW3js8akDeN0.xWbVmbLlDzS9v9RtsPZD3hvOzC5q,10,64.73
vwsj,0,$2b$10$FX8GjIfSO3u/CZYFNwrTI.rm/uR9YNWQyrLSYpH1rdSsCiw9IjAqy,10,64.642
kbcon,0,$2b$10$rYdzpDSUW03t3Z8a07JQL..JjSAg73tCvQ3rufBkWy95PBJQqATdG,10,67.462
9yrr,0,$2b$10$Yt9KBKKiCttNP3BFZjSUCebDUGaBBdMOYiLM/uqST2w9.B23TKB.K,10,67.516
jpygh,0,$2b$10$2TfZQLgfHFVL0RSqVGM44uN3yUYzg7.MaCvBuQ1FbbmPuFinQOZCS,10,67.097
bcezg,0,$2b$10$9mnfuSWueq.m/HXHQJ3Q6eYjrAtsT.MiBCtFcqrXoGFZPxOF0FNRG,10,67.606
jmwe,0,$2b$10$0RoZc2opzJ/wDNqK.Uvch.3/WasMnXba96hamGsKeUZArabeD9qpm,10,64.232
weyzl,0,$2b$10$wtVMX7w31Kg9plBw58IDO.hYCJN4oLVGSc9hJm.gfp/2.KqXwuVdS,10,68.617
erhg6,0,$2b$10$sGesBm1Zqkn89S8o76YHuOAJBi.2hYwxgKIhwiew1rR9nyL0gcNVC,10,67.381
pxgu,0,$2b$10$/cZaj..C5BFY215BOKtk6eCFRaBJ53XTvx8Tbzym0mFDJVy/Rv63K,10,71.36
4bpa,0,$2b$10$qc46ivgn7N25aRD64C.P.OzOXIGJN.a.Bw15/mR3I7a91gGN5pECe,10,64.442
zeqct,0,$2b$10$zhOoa0r7b5H5vFI9FMF79OGXky/87vK6Cl0FpaksGFBnA5jhWs2XC,10,61.169
xchn,0,$2b$10$kcVtsRb/tmZMFNr1RPi5EO4VVZOYhi6wZBjG8PAQg/HM3f846YPqG,10,64.673
twfdm,0,$2b$10$fdtCdOQBdGh17TaiQWOjLecC1E8BVAxBEreV8HNcsggwY8bpTTyXW,10,68.206
ebfd,0,$2b$10$O6GLaaqZjjdRqqj1c.pKj.z9fE41l7QXdqkyaxwRJhpAzR8mkeKea,10,76.234
bywg,0,$2b$10$HzpxdmBxuws1yPxFPdAcE.rvOp7ixl0VQcYXUJd6J6fKRUsxFrcNC,10,62.218
hbydh,0,$2b$10$EgzWFvKIovsSdv/sBcEFme.vGV0YHH67xs6dkB2vqZ.ZHLP9mlbEa,10,82.752
vmzt,0,$2b$10$K9yEKGVXMYV39Q34QXILQu5dWwyw2TiLlAtv.ZqqJonyyIknkNiKy,10,64.73
uexf,0,$2b$10$Bn5eJmahUiMHViGr1BGol.NUstBeaBi7tvnbtsBkHk98Ey66BgCQ.,10,61.161
psjo,0,$2b$10$Fwm8aYTBLCi8KoF1YtBvbePPJPA9jJxvDsB9lc4cLcCjcHrkW00ru,10,61.165
ajvk,0,$2b$10$PQil4LsUrHd3/4HuNblCEeAu8GY7u4yOI1z2EdGwy.HKy0pdAWVEa,10,68.24
mqlb,0,$2b$10$dikiSgkt4X2ZOsHN501gheB1I.6DNBpjNVBjaKsZtWVucEJWjP5OC,10,64.576
wrtjt,0,$2b$10$XrlK/3y73lclPCF6kyqc1OKctmW62trKZCnRitkazxLji44sX/L0G,10,72.675
veglx,0,$2b$10$qNWKEl.XqPhyAznWPCFmw.yhqJl.fqm/H7tXt.DADXYoAuZ9LSUPm,10,64.748
ogn7,0,$2b$10$UmSscaLpd9T9XOJbDUoFyemKsY7xdcPXADv7Y684ra89h32x81ArS,10,63.252
qame,0,$2b$10$Al2b7sjphI1PEsvOXxrAxe7XImgmh276Iz2ooxQ34TfiokzyWpc6C,10,61.158
ggmd,0,$2b$10$Fj/41sY5EbgB6SeFRNsJOOE.as.5JDa9ov2m7stH98F3enk6D4xQu,10,76.025
umlgl,0,$2b$10$Glb2aYG.4kKQq6gLtbRq5ey.5XYPU6HLRYdvlY6osMXS/lzI8vIBm,10,64.548
fhrav,0,$2b$10$eqICISGQru9KVT0awsJvq.COqTfJ.4duX.eBbRQy7BvtJrIFT4glG,10,67.149
jjjjg,0,$2b$10$M4I4g0qcANOvnnVtXtpol.KHJhRKXs.t1DavruaAbYc0XMoEBUoBy,10,65.187
bwpvh,0,$2b$10$prIpffPoqOaknZh7gK9h7.qEFSHmIHgIZa.5xw9wQ3mj.08ZDAKS2,10,65.783
aymtm,0,$2b$10$X.ypG/qtT4NZTIVGrtfzCOa1TXIq7vLgk8fvlxCvVgc9rgajPYMye,10,88.402
pizh,0,$2b$10$T5EL8jEz31YnbJDzg6EQ/O7TF/oo.XVJZXeZoAujM0NwsXJT7nq7i,10,64.255
xghe,0,$2b$10$M6LmnLCpHFG81VT8RkxnnuiNkVCi4OtiJBmrcHtEkQFnBVuh3Mlqi,10,61.146
kxeqi,0,$2b$10$nBPNGir8Fi/nLTe1z9vVLe/KfBFF8yXKtvo/6PHej1Cm1Ugwsk3gG,10,61.165
wqgzb,0,$2b$10$EPVbXHe4aSShNRRxoUreXeIb8EEce0Ey/606vZiUX83FMV8UOTW1K,10,67.23
2pulx,0,$2b$10$ysU4UIuXYNx8qHQxvwFSce/B5Kqyc3X7/ML7jeH0bmliNfDeNsg1.,10,64.373
